0.4	0.049	67	3.33	11.3	5
0.24	0.066	47	3.37	10.4	5
0.31	0.069	74	3.26	9.9	6
0	0.042	11	3.48	11.7	6
0.16	0.069	25	3.42	10.1	7
0.37	0.214	95	3.18	9	6
0.37	0.214	95	3.18	9	6
0.38	0.169	90	3.15	8.5	5
0.29	0.07	39	3.53	11.1	5
0	0.052	8	3.41	10.3	5
0.02	0.072	92	3.32	11.06666667	6
0.32	0.062	28	3.23	11.3	7
0.19	0.094	98	3.16	9.566666667	6
0.02	0.078	30	3.4	9.8	5
0.2	0.058	22	3.38	11.7	5
0.02	0.072	92	3.32	11.1	6
0.19	0.094	98	3.16	9.6	6
0.02	0.078	30	3.4	9.8	5
0	0.08	39	3.4	9.7	5
0.01	0.08	54	3.4	9.7	5
0.31	0.056	29	3.23	11.3	8
0.32	0.062	28	3.23	11.3	7
0.44	0.104	17	3.33	11	7
0.02	0.062	53	3.35	11.6	7
0.33	0.074	85	3.41	9	5
0.63	0.073	23	3.21	10.9	6
0	0.052	17	3.5	10.9	6
0.06	0.05	89	3.3	10.55	6
0.33	0.074	85	3.41	9	5
0.4	0.067	20	3.39	10.5	5
0.35	0.054	15	3.32	11.9	7
0.09	0.054	64	3.41	10.4	6
0	0.06	13	3.59	10	4
0.03	0.075	31	3.36	10.4	6
0.01	0.076	39	3.34	10.8	6
0.1	0.063	53	3.41	9.7	5
0.1	0.063	53	3.41	9.7	5
0.32	0.062	54	3.3	10	7
0.08	0.067	32	3.52	11	4
0.32	0.062	54	3.3	10	7
0.05	0.061	49	3.31	9.7	3
0.11	0.084	24	2.88	9.7	5
0.08	0.067	16	3.43	12.6	5
0.6	0.073	44	3.38	11.1	6
0.08	0.071	45	3.38	11	5
0.51	0.205	82	3.16	8.8	5
0.11	0.048	89	3.54	13.56666667	7
0.5	0.205	82	3.16	8.8	5
0.11	0.048	89	3.54	13.6	7
0.05	0.082	14	3.4	10.2	3
0.6	0.104	22	3.39	10.6	5
0.03	0.08	13	3.66	10.1	4
0.6	0.104	22	3.39	10.6	5
0.54	0.114	9	3.33	10.3	4
0.44	0.042	12	3.35	10.7	5
0.06	0.06	11	3.53	10.9	4
0.16	0.074	25	3.37	9.7	5
0.21	0.07	23	3.38	10.3	5
0.05	0.066	17	3.52	10.6	5
0.04	0.049	13	3.72	11.4	5
0.1	0.048	11	3.44	10.8	6
0.49	0.039	18	3.39	12.4	6
0.04	0.049	13	3.72	11.4	5
0.06	0.05	18	3.57	11.95	5
0.26	0.089	147	3.26	9.7	5
0.09	0.066	28	3.42	10	7
0.02	0.08	28	3.35	10.6	6
0.26	0.089	147	3.26	9.7	5
0.03	0.054	16	3.45	11.5	6
0.04	0.068	13	3.53	10.8	6
0.03	0.054	16	3.45	11.5	6
0.04	0.076	15	3.26	9.6	5
0.29	0.083	64	3.16	9.4	5
0.18	0.078	60	3.31	9.8	5
0.39	0.077	14	3.51	11	6
0.57	0.106	12	3.36	11.4	6
0.02	0.078	12	3.55	9.95	3
0.05	0.07	14	3.51	10.8	6
0.57	0.106	12	3.36	11.4	6
0.6	0.074	25	3.38	10.6	6
0.4	0.062	20	3.28	11.1	5
0.21	0.047	48	3.47	9.7	6
0.04	0.068	27	3.44	9.8	5
0.04	0.061	17	3.53	10.4	6
0.15	0.078	65	3.33	10.5	6
0.21	0.074	65	3.53	9.233333333	6
0.21	0.074	65	3.53	9.25	6
0.25	0.071	58	3.42	10.6	5
0.06	0.063	44	3.38	10.3	6
0.46	0.114	20	3.32	10.5	5
0.08	0.106	27	3.44	10.2	5
0.06	0.063	44	3.38	10.3	6
0.2	0.082	23	3.39	9.05	4
0.25	0.071	58	3.42	10.6	5
0.25	0.076	61	3.34	10.4	5
0.19	0.075	47	3.39	10	6
0.08	0.064	34	3.33	9.7	5
0.08	0.064	38	3.3	9.6	6
0.07	0.071	24	3.29	10.8	6
0.49	0.096	59	3.31	10.1	6
0.08	0.063	52	3.42	10.2	6
0.09	0.063	18	3.42	11.3	6
0.1	0.081	28	3.6	10.2	5
0.13	0.058	22	3.21	9.9	6
0.3	0.074	84	3.39	9	5
0.14	0.064	29	3.42	11.7	7
0.13	0.075	35	3.36	9.7	6
0.08	0.077	45	3.6	10.3	6
0.08	0.059	31	3.5	10.2	6
0.09	0.081	26	3.57	12	5
0.32	0.065	60	3.46	9.9	5
0.08	0.071	32	3.56	11.6	6
0.29	0.054	49	3.4	10.9	7
0.02	0.064	38	3.3	10.75	6
0.42	0.064	19	3.25	10.4	6
0.43	0.063	19	3.17	11.2	7
0.33	0.059	28	3.36	10.1	6
0.02	0.072	26	3.36	10.2	5
0.1	0.048	26	3.55	12.1	5
0.5	0.099	50	3.1	10.4	5
0.3	0.074	24	3.24	11.4	8
0	0.087	26	3.45	9.5	5
0	0.083	27	3.44	9.4	5
0.01	0.103	54	3.51	11.3	6
0	0.08	28	3.41	9.4	5
0.02	0.062	23	3.54	11	6
0.17	0.065	24	3.44	10.55	7
0.04	0.066	20	3.53	9.9	5
0.02	0.062	23	3.54	11	6
0.33	0.235	115	3.22	9.5	5
0.26	0.08	131	3.21	9.9	5
0.26	0.08	131	3.21	9.9	5
0.26	0.08	131	3.21	9.9	5
0.13	0.076	20	3.29	10.1	5
0.13	0.076	20	3.29	10.1	5
0.13	0.076	20	3.29	10.1	5
0.02	0.061	42	3.39	10.9	6
0.64	0.059	52	3.34	11.2	6
0.13	0.076	20	3.29	10.1	5
0.13	0.077	42	3.34	9.2	5
0.14	0.056	34	3.48	11.5	6
0.53	0.23	35	3.37	12.4	6
0.14	0.038	25	3.44	11.1	6
0.32	0.069	104	3.33	9.5	5
0.2	0.075	50	3.58	12.5	6
0.78	0.074	92	3.39	10.5	6
0.4	0.06	20	3.26	11.8	6
0.63	0.081	29	3.3	10.8	6
0.15	0.076	27	3.54	11.9	6
0.15	0.118	20	3.42	11.3	6
0.09	0.053	32	3.54	11.3	5
0.33	0.068	26	3.36	11.9	6
0.09	0.053	32	3.54	11.3	5
0.1	0.053	27	3.57	11.9	5
0.29	0.074	98	3.33	9.8	5
0.44	0.061	34	3.29	11.6	7
0.44	0.066	48	3.3	11.5	6
0.41	0.065	60	3.34	11.4	6
0.12	0.066	28	3.55	10.9	6
0.33	0.068	102	3.27	12.8	6
0.22	0.073	79	3.29	9.2	5
0.14	0.077	35	3.32	11.6	6
0.09	0.089	26	3.67	11.6	6
0.13	0.076	40	3.42	11	6
0.08	0.068	38	3.42	9.5	6
0.08	0.09	44	3.45	10.5	5
0.1	0.062	51	3.52	11.2	6
0.13	0.076	40	3.42	11	6
0.12	0.075	44	3.57	10.2	5
0.47	0.067	42	3.39	11	6
